"id","fqdn/ip","port","severity","finding","cve","cwe"
"BREACH","arthur.lutz.im/82.65.202.15","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","arthur.lutz.im/82.65.202.15","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","arthur.lutz.im/82.65.202.15","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","arthur.lutz.im/82.65.202.15","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","arthur.lutz.im/82.65.202.15","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","arthur.lutz.im/82.65.202.15","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","arthur.lutz.im/82.65.202.15","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=760019604E716C72FAB8E43AA8DB6D848A3A543864D98C54AE2B4F975158F57C","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","arthur.lutz.im/82.65.202.15","443","INFO","RFC7919/ffdhe2048","CVE-2015-4000","CWE-310"
"LOGJAM","arthur.lutz.im/82.65.202.15","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST","arthur.lutz.im/82.65.202.15","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","arthur.lutz.im/82.65.202.15","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","arthur.lutz.im/82.65.202.15","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","arthur.lutz.im/82.65.202.15","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_442","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_500","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_60","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_74_win10","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_71_win10","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","arthur.lutz.im/82.65.202.15","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","arthur.lutz.im/82.65.202.15","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","arthur.lutz.im/82.65.202.15","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_win81","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_winphone81","arthur.lutz.im/82.65.202.15","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_17_win10","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-opera_66_win10","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_9_ios9","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_9_osx1011","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_10_osx1012","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_121_ios_122","arthur.lutz.im/82.65.202.15","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
